"BehaviorSpace results (NetLogo 6.2.0)"
"firefightersRTM.nlogo"
"experiment"
"09/07/2022 19:11:50:871 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","29","0","29"
"[run number]","nb-firefighters","propforest","communication?","nb-groups","[step]","count patches with [state = ""burned""]"
"3822","12","70","true","3","885","610"
"3827","12","70","true","3","575","587"
"3823","12","70","true","3","826","615"
"3824","12","70","true","3","1070","616"
"3829","12","70","true","3","571","623"
"3830","12","70","true","3","496","604"
"3828","12","70","true","3","872","611"
"3831","12","70","true","3","640","616"
"3839","12","70","true","3","59","6"
"3833","12","70","true","3","605","552"
"3832","12","70","true","3","789","567"
"3836","12","70","true","3","612","582"
"3838","12","70","true","3","472","611"
"3837","12","70","true","3","599","557"
"3835","12","70","true","3","997","605"
"3844","12","70","true","3","357","289"
"3840","12","70","true","3","524","614"
"3834","12","70","true","3","1040","610"
"3842","12","70","true","3","631","610"
"3843","12","70","true","3","572","613"
"3845","12","70","true","3","611","604"
"3841","12","70","true","3","962","617"
"3848","12","70","true","3","548","622"
"3854","12","70","true","3","78","3"
"3846","12","70","true","3","720","616"
"3847","12","70","true","3","752","596"
"3849","12","70","true","3","528","609"
"3851","12","70","true","3","567","606"
"3852","12","70","true","3","502","625"
"3850","12","70","true","3","728","590"
"3853","12","70","true","3","591","608"
"3855","12","70","true","3","503","600"
"3857","12","70","true","3","474","612"
"3856","12","70","true","3","610","620"
"3863","12","70","true","3","269","434"
"3860","12","70","true","3","695","576"
"3867","12","70","true","3","57","86"
"3859","12","70","true","3","885","561"
"3858","12","70","true","3","728","611"
"3861","12","70","true","3","848","608"
"3865","12","70","true","3","575","582"
"3862","12","70","true","3","910","593"
"3864","12","70","true","3","788","617"
"3869","12","70","true","3","354","578"
"3866","12","70","true","3","861","612"
"3868","12","70","true","3","673","618"
"3870","12","70","true","3","571","589"
"3872","12","70","true","3","492","592"
"3873","12","70","true","3","505","623"
"3877","12","70","true","3","549","617"
"3875","12","70","true","3","742","617"
"3880","12","70","true","3","497","604"
"3874","12","70","true","3","1053","605"
"3879","12","70","true","3","659","583"
"3871","12","70","true","3","1455","596"
"3878","12","70","true","3","478","575"
"3876","12","70","true","3","1020","621"
"3882","12","70","true","3","475","576"
"3881","12","70","true","3","635","608"
"3884","12","70","true","3","456","619"
"3885","12","70","true","3","723","518"
"3883","12","70","true","3","704","610"
"3888","12","70","true","3","533","622"
"3886","12","70","true","3","945","610"
"3889","12","70","true","3","595","619"
"3887","12","70","true","3","681","608"
"3891","12","70","true","3","739","560"
"3893","12","70","true","3","561","598"
"3894","12","70","true","3","597","582"
"3892","12","70","true","3","707","593"
"3895","12","70","true","3","505","581"
"3896","12","70","true","3","465","540"
"3890","12","70","true","3","1147","608"
"3901","12","70","true","4","171","9"
"3897","12","70","true","3","381","598"
"3906","12","70","true","4","15","2"
"3902","12","70","true","4","370","601"
"3908","12","70","true","4","49","2"
"3898","12","70","true","3","846","484"
"3907","12","70","true","4","432","608"
"3904","12","70","true","4","693","618"
"3900","12","70","true","3","837","615"
"3899","12","70","true","3","1131","607"
"3909","12","70","true","4","487","605"
"3911","12","70","true","4","420","614"
"3912","12","70","true","4","496","589"
"3913","12","70","true","4","533","594"
"3905","12","70","true","4","1264","597"
"3915","12","70","true","4","423","594"
"3914","12","70","true","4","506","624"
"3910","12","70","true","4","1179","578"
"3916","12","70","true","4","419","608"
"3919","12","70","true","4","588","589"
"3921","12","70","true","4","501","614"
"3918","12","70","true","4","638","602"
"3917","12","70","true","4","804","576"
"3923","12","70","true","4","392","581"
"3903","12","70","true","4","2381","623"
"3920","12","70","true","4","996","612"
"3922","12","70","true","4","758","594"
"3925","12","70","true","4","551","616"
"3926","12","70","true","4","614","593"
"3928","12","70","true","4","475","600"
"3924","12","70","true","4","879","560"
"3930","12","70","true","4","668","623"
"3932","12","70","true","4","488","619"
"3929","12","70","true","4","867","621"
"3933","12","70","true","4","539","603"
"3927","12","70","true","4","1278","607"
"3939","12","70","true","4","406","612"
"3936","12","70","true","4","695","612"
"3940","12","70","true","4","546","611"
"3934","12","70","true","4","1076","619"
"3938","12","70","true","4","732","612"
"3931","12","70","true","4","1700","619"
"3937","12","70","true","4","1016","569"
"3941","12","70","true","4","477","595"
"3948","12","70","true","4","42","1"
"3944","12","70","true","4","369","621"
"3943","12","70","true","4","535","576"
"3942","12","70","true","4","688","624"
"3952","12","70","true","4","213","9"
"3935","12","70","true","4","1985","627"
"3949","12","70","true","4","537","605"
"3945","12","70","true","4","795","592"
"3946","12","70","true","4","851","620"
"3957","12","70","true","4","21","11"
"3947","12","70","true","4","854","619"
"3950","12","70","true","4","502","621"
"3958","12","70","true","4","174","23"
"3951","12","70","true","4","855","592"
"3955","12","70","true","4","397","604"
"3956","12","70","true","4","526","590"
"3953","12","70","true","4","938","615"
"3954","12","70","true","4","927","607"
"3959","12","70","true","4","597","607"
"3967","12","70","true","4","24","8"
"3960","12","70","true","4","485","624"
"3962","12","70","true","4","526","569"
"3963","12","70","true","4","559","614"
"3961","12","70","true","4","818","622"
"3968","12","70","true","4","348","585"
"3965","12","70","true","4","538","626"
"3970","12","70","true","4","404","622"
"3969","12","70","true","4","490","600"
"3964","12","70","true","4","796","616"
"3966","12","70","true","4","774","599"
"3971","12","70","true","4","581","620"
"3972","12","70","true","4","637","608"
"3975","12","70","true","4","320","611"
"3979","12","70","true","4","112","5"
"3973","12","70","true","4","899","615"
"3978","12","70","true","4","566","483"
"3980","12","70","true","4","517","569"
"3982","12","70","true","4","471","605"
"3976","12","70","true","4","825","605"
"3974","12","70","true","4","1128","607"
"3977","12","70","true","4","992","614"
"3984","12","70","true","4","415","604"
"3986","12","70","true","4","391","582"
"3983","12","70","true","4","758","619"
"3981","12","70","true","4","1124","614"
"3985","12","70","true","4","893","616"
"3989","12","70","true","4","790","596"
"3992","12","70","true","4","456","537"
"3987","12","70","true","4","767","594"
"3993","12","70","true","4","433","589"
"3990","12","70","true","4","1019","573"
"3991","12","70","true","4","906","601"
"3988","12","70","true","4","1314","612"
"3994","12","70","true","4","482","623"
"3996","12","70","true","4","505","603"
"3998","12","70","true","4","593","616"
"4002","12","70","true","6","508","625"
"3997","12","70","true","4","811","595"
"4001","12","70","true","6","764","596"
"3995","12","70","true","4","1229","612"
"4004","12","70","true","6","501","580"
"4007","12","70","true","6","96","26"
"4000","12","70","true","4","1096","614"
"3999","12","70","true","4","1146","615"
"4005","12","70","true","6","621","604"
"4009","12","70","true","6","388","615"
"4008","12","70","true","6","464","573"
"4013","12","70","true","6","277","4"
"4003","12","70","true","6","1628","593"
"4010","12","70","true","6","856","597"
"4014","12","70","true","6","478","614"
"4015","12","70","true","6","510","620"
"4011","12","70","true","6","981","613"
"4012","12","70","true","6","947","609"
"4006","12","70","true","6","1200","607"
"4018","12","70","true","6","438","617"
"4017","12","70","true","6","696","557"
"4016","12","70","true","6","959","579"
"4020","12","70","true","6","525","598"
"4024","12","70","true","6","300","591"
"4022","12","70","true","6","500","615"
"4021","12","70","true","6","610","611"
"4026","12","70","true","6","460","610"
"4028","12","70","true","6","533","602"
"4025","12","70","true","6","848","586"
"4023","12","70","true","6","969","614"
"4030","12","70","true","6","528","604"
"4027","12","70","true","6","905","590"
"4019","12","70","true","6","1785","619"
"4031","12","70","true","6","767","596"
"4029","12","70","true","6","1048","624"
"4032","12","70","true","6","549","595"
"4038","12","70","true","6","115","6"
"4036","12","70","true","6","418","617"
"4033","12","70","true","6","704","618"
"4034","12","70","true","6","576","510"
"4035","12","70","true","6","955","587"
"4041","12","70","true","6","467","596"
"4045","12","70","true","6","43","25"
"4037","12","70","true","6","716","303"
"4043","12","70","true","6","436","618"
"4039","12","70","true","6","807","621"
"4042","12","70","true","6","697","615"
"4040","12","70","true","6","939","603"
"4048","12","70","true","6","420","596"
"4044","12","70","true","6","676","600"
"4046","12","70","true","6","557","609"
"4049","12","70","true","6","432","608"
"4047","12","70","true","6","579","603"
"4053","12","70","true","6","461","591"
"4054","12","70","true","6","350","586"
"4055","12","70","true","6","487","404"
"4052","12","70","true","6","651","609"
"4050","12","70","true","6","932","590"
"4056","12","70","true","6","877","619"
"4058","12","70","true","6","566","620"
"4062","12","70","true","6","467","609"
"4061","12","70","true","6","562","599"
"4059","12","70","true","6","471","592"
"4051","12","70","true","6","1358","616"
"4063","12","70","true","6","521","615"
"4060","12","70","true","6","1138","606"
"4064","12","70","true","6","702","613"
"4067","12","70","true","6","646","611"
"4068","12","70","true","6","693","620"
"4066","12","70","true","6","796","622"
"4069","12","70","true","6","514","583"
"4065","12","70","true","6","954","579"
"4070","12","70","true","6","471","600"
"4072","12","70","true","6","396","613"
"4076","12","70","true","6","452","615"
"4077","12","70","true","6","547","615"
"4075","12","70","true","6","626","553"
"4071","12","70","true","6","980","604"
"4073","12","70","true","6","790","628"
"4057","12","70","true","6","2977","600"
"4078","12","70","true","6","408","619"
"4079","12","70","true","6","576","604"
"4080","12","70","true","6","491","607"
"4082","12","70","true","6","476","608"
"4083","12","70","true","6","448","620"
"4088","12","70","true","6","33","19"
"4081","12","70","true","6","635","604"
"4084","12","70","true","6","657","609"
"4074","12","70","true","6","1681","601"
"4087","12","70","true","6","441","621"
"4085","12","70","true","6","474","584"
"4090","12","70","true","6","526","611"
"4091","12","70","true","6","462","612"
"4089","12","70","true","6","616","612"
"4086","12","70","true","6","978","615"
"4093","12","70","true","6","609","599"
"4098","12","70","true","6","503","605"
"4095","12","70","true","6","788","586"
"4097","12","70","true","6","740","596"
"4099","12","70","true","6","455","591"
"4092","12","70","true","6","1277","592"
"4096","12","70","true","6","853","617"
"4094","12","70","true","6","1156","611"
"4100","12","70","true","6","722","590"
"4104","12","70","true","12","397","613"
"4102","12","70","true","12","569","619"
"4103","12","70","true","12","631","615"
"4101","12","70","true","12","969","622"
"4106","12","70","true","12","653","604"
"4107","12","70","true","12","814","604"
"4105","12","70","true","12","859","619"
"4108","12","70","true","12","610","606"
"4109","12","70","true","12","627","612"
"4111","12","70","true","12","607","614"
"4110","12","70","true","12","669","595"
"4112","12","70","true","12","498","591"
"4114","12","70","true","12","509","592"
"4113","12","70","true","12","728","617"
"4118","12","70","true","12","503","606"
"4115","12","70","true","12","895","610"
"4120","12","70","true","12","750","596"
"4121","12","70","true","12","605","603"
"4122","12","70","true","12","547","538"
"4116","12","70","true","12","1226","617"
"4124","12","70","true","12","468","613"
"4123","12","70","true","12","579","614"
"4127","12","70","true","12","386","531"
"4117","12","70","true","12","1416","612"
"4125","12","70","true","12","472","628"
"4128","12","70","true","12","438","620"
"4119","12","70","true","12","1116","622"
"4126","12","70","true","12","762","601"
"4129","12","70","true","12","443","595"
"4130","12","70","true","12","651","548"
"4131","12","70","true","12","654","578"
"4137","12","70","true","12","445","592"
"4139","12","70","true","12","516","610"
"4135","12","70","true","12","879","585"
"4133","12","70","true","12","1256","609"
"4132","12","70","true","12","1402","616"
"4136","12","70","true","12","1105","616"
"4140","12","70","true","12","597","585"
"4134","12","70","true","12","1425","417"
"4138","12","70","true","12","1184","612"
"4141","12","70","true","12","566","579"
"4147","12","70","true","12","348","594"
"4146","12","70","true","12","522","605"
"4145","12","70","true","12","644","601"
"4148","12","70","true","12","374","609"
